id,general_pl,Zoning
1723,R-4,2
1724,R-4,2
1725,R-4,2
1726,R-4,2
1727,R-4,2
1728,R-4,2
1729,R-4,2
1730,R-4,2
1731,R-4,2
1732,R-4,2
1733,R-4,2
1734,R-4,2
1735,R-4,2
1736,R-4,2
1737,R-4,2
1738,R-4,2
1739,R-4,2
1740,R-4,2
1741,R-4,2
1742,R-4,2
1743,R-4,2
1744,R-4,2
1745,R-4,2
1746,R-4,2
1747,R-4,2
1748,R-4,2
1749,R-4,2
1750,R-4,2
1751,R-4,2
1752,R-4,2
1753,R-4,2
1754,R-4,2
1755,R-4,2
1756,R-4,2
1757,R-4,2
1758,R-4,2
1759,R-4,2
1760,R-4,2
1761,R-4,2
1762,R-4,2
1763,R-4,2
1764,R-4,2
1765,R-4,2
1766,R-4,2
1767,R-4,2
1768,R-4,2
1769,R-4,2
1770,R-4,2
1771,R-4,2
1772,R-4,2
1773,R-4,2
1774,R-4,2
1775,R-4,2
1776,R-4,2
1777,R-4,2
1778,R-4,2
1779,R-4,2
1780,R-4,2
1781,R-4,2
1782,R-4,2
1783,R-4,2
1784,R-4,2
1785,R-4,2
1786,R-4,2
1787,R-4,2
1788,R-4,2
1789,R-4,2
1790,R-4,2
1791,R-4,2
1792,R-4,2
1793,R-4,2
1794,R-4,2
1795,R-4,2
1796,R-4,2
1797,R-4,2
1798,R-4,2
1799,R-4,2
1800,R-4,2
1801,R-4,2
1802,R-4,2
1803,R-4,2
1804,R-4,2
1805,R-4,2
1806,R-4,2
1807,R-4,2
1808,R-4,2
1809,R-4,2
1810,R-4,2
1811,R-4,2
1812,R-4,2
1813,R-4,2
1814,R-4,2
1815,R-4,2
1816,R-4,2
1817,R-4,2
1818,R-4,2
1819,R-4,2
1820,R-4,2
1821,R-4,2
1822,R-4,2
1823,R-4,2
1824,R-4,2
1825,R-4,2
1826,R-4,2
1827,R-4,2
1828,R-4,2
1829,R-4,2
1830,R-4,2
1831,R-4,2
1832,R-4,2
1833,R-4,2
1834,R-4,2
1835,R-4,2
1836,R-4,2
1837,R-4,2
1838,R-4,2
1839,R-4,2
1840,R-4,2
1841,R-4,2
1842,R-4,2
1843,R-4,2
1844,R-4,2
1845,R-4,2
1846,R-4,2
1847,R-4,2
1848,R-4,2
1849,R-4,2
1850,R-4,2
1851,R-4,2
1852,R-4,2
1853,R-4,2
1854,R-4,2
1855,R-4-O,2
1856,R-4-T,2
1857,R-5,2
1858,R-5,2
1859,R-5,2
1860,R-5,2
1861,R-5,2
1862,R-5,2
1863,R-5,2
1864,R-5,2
1865,R-5,2
1866,R-5,2
1867,R-5,2
1868,R-5,2
1869,R-5,2
1870,R-5,2
1871,R-5,2
1872,R-5,2
1873,R-5,2
1874,R-5,2
1875,R-5,2
1876,R-5,2
1877,R-5,2
1878,R-5,2
1879,R-5,2
1880,R-5,2
1881,R-5,2
1882,R-5,2
1883,R-5,2
1884,R-5,2
1885,R-5,2
1886,R-5,2
1887,R-5,2
1888,R-5,2
1889,R-5,2
1890,R-5,2
1891,R-5,2
1892,R-5,2
1893,R-5,2
1894,R-5,2
1895,R-5,2
1896,R-5,2
1897,R-5,2
1898,R-5,2
1899,R-5-O,2
1900,R-5-O,2
1901,R-5-O,2
1902,R-5-O,2
1903,R-5-O,2
1904,R-5-O,2
1905,R-5-O,2
1906,R-5-O,2
1907,R-5-O,2
1908,R-5-O,2
1909,R-5-O,2
1910,R-5-O,2
1911,R-5-O,2
1912,RH,1
1913,RH,1
1914,RH,1
1915,RH,1
1916,RH,1
1917,RH,1
1918,RH,1
1919,RH,1
1920,RH,1
1921,RH,1
1922,RH,1
1923,RH,1
1924,RH,1
1925,RH,1
1926,RH,1
1927,RH,1
1928,RH,1
1929,RH,1
1930,RH,1
1931,RH,1
1932,RH,1
1933,RH,1
1934,RH,1
1935,RH,1
1936,RH,1
1937,RH,1
1938,RH,1
1939,RH,1
1940,RH,1
1941,RH,1
1942,RH,1
1943,RH,1
1944,RH,1
1945,RH,1
1946,RH,1
1947,RH,1
1948,RH,1
1949,RH,1
1950,RH,1
1951,RH,1
1952,RH,1
1953,RH,1
1954,RH,1
1955,RH,1
1956,RH,1
1957,RH,1
1958,RH,1
1959,RH,1
1960,RH,1
1961,RH,1
1962,RH,1
1963,RH,1
1964,RH,1
1965,RH,1
1966,RH,1
1967,RH,1
1968,RH,1
1969,RH,1
1970,RH,1
1971,RH,1
1972,RH,1
1973,RH,1
1974,RH,1
1975,RH,1
1976,RH,1
1977,RH,1
1978,RH,1
1979,RH,1
1980,RH,1
1981,RH,1
1982,RH-12,1
1983,RH-12,1
1984,RH-12,1
1985,RH-15,1
1986,RH-15,1
1987,RH-15,1
1988,RH-15,1
1989,RH-15,1
1990,RH-15,1
1991,RH-15,1
1992,RH-15,1
1993,RH-15,1
1994,RH-20,1
1995,RH-20,1
1996,RH-20,1
1997,RH-20,1
1998,RH-20,1
1999,RH-20,1
2000,RH-20,1
2001,RH-20,1
2002,RH-20,1
2003,RH-20,1
2004,RH-20,1
2005,RH-20,1
2006,RH-20,1
2007,RH-20,1
2008,RH-20,1
2009,RH-20,1
2010,RH-20,1
2011,RH-20,1
2012,RH-20,1
2013,RH-20-T,1
2014,RH-20-T,1
2015,RH-20-T,1
2016,RH-40,1
2017,ROW,NA
2018,ROW,NA
2019,ROW,NA
2020,ROW,NA
2021,ROW,NA
2022,ROW,NA
2023,ROW,NA
2024,ROW,NA
2025,ROW,NA
2026,ROW,NA
2027,ROW,NA
2028,ROW,NA
2029,ROW,NA
2030,ROW,NA
2031,ROW,NA
2032,ROW,NA
2033,ROW,NA
2034,ROW,NA
2035,ROW,NA
2036,ROW,NA
2037,ROW,NA
2038,ROW,NA
2039,ROW,NA
2040,ROW,NA
2041,ROW,NA
2042,ROW,NA
2043,ROW,NA
2044,ROW,NA
2045,ROW,NA
2046,ROW,NA
2047,ROW,NA
2048,ROW,NA
2049,ROW,NA
2050,ROW,NA
2051,ROW,NA
2052,ROW,NA
2053,ROW,NA
2054,ROW,NA
2055,ROW,NA
2056,RSB,NA
2057,TP,3
2058,TP,3
2059,TP,3
2060,TP,3
2061,TP-W,3
2062,TP-W,3
2063,TP-W,3
2064,TP-W,3
2065,TP-W,3
2066,TP-W,3
2067,TP-W,3
2068,TP-W,3
2069,TP-W,3
2070,TP-W,3
2071,TP-W,3
2072,TP-W,3
2073,TP-W,3
2074,TP-W,3
2075,TP-W,3
