id,general_pl,Zoning
854,Neighborhood Commercial,NA
855,Neighborhood Commercial,NA
856,Neighborhood Commercial,NA
857,Neighborhood Commercial,NA
858,Neighborhood Commercial,NA
859,Neighborhood Commercial,NA
860,Neighborhood Commercial,NA
861,Neighborhood Commercial,NA
862,Neighborhood Commercial,NA
863,Neighborhood Commercial/ Medium-High Density Multi-Family,2
864,Neighborhood Commercial/ Medium-High Density Multi-Family,2
865,Neighborhood Commercial/ Medium-High Density Multi-Family,2
866,Neighborhood Commercial/ Medium-High Density Multi-Family,2
867,Neighborhood Commercial/ Medium-High Density Multi-Family,2
868,Neighborhood Commercial/ Medium-High Density Multi-Family,2
869,Neighborhood Commercial/ Medium-High Density Multi-Family,2
870,Neighborhood Commercial/ Medium-High Density Multi-Family,2
871,Neighborhood Commercial/ Medium-High Density Multi-Family,2
872,Neighborhood Commercial/ Medium-High Density Multi-Family,2
873,Neighborhood Commercial/ Medium-High Density Multi-Family,2
874,Neighborhood Commercial/ Medium-High Density Multi-Family,2
875,Neighborhood Commercial/ Medium-High Density Multi-Family,2
876,Neighborhood Commercial/ Medium-High Density Multi-Family,2
877,Neighborhood Commercial/ Medium-High Density Multi-Family,2
878,Neighborhood Commercial/ Medium-High Density Multi-Family,2
879,Neighborhood Commercial/ Medium-High Density Multi-Family,2
880,Neighborhood Commercial/ Medium-High Density Multi-Family,2
881,Neighborhood Commercial/ Medium-High Density Multi-Family,2
882,Neighborhood Commercial/ Medium-High Density Multi-Family,2
883,Neighborhood Commercial/ Medium-High Density Multi-Family,2
884,Parks/ Open Space,NA
885,Parks/ Open Space,NA
886,Parks/ Open Space,NA
887,Parks/ Open Space,NA
888,Parks/ Open Space,NA
889,Parks/ Open Space,NA
890,Parks/ Open Space,NA
891,Parks/ Open Space,NA
892,Parks/ Open Space,NA
893,Parks/ Open Space,NA
894,Parks/ Open Space,NA
895,Parks/ Open Space,3
896,Parks/ Open Space,NA
897,Parks/ Open Space,NA
898,Parks/ Open Space,NA
899,Parks/ Open Space,NA
900,Parks/ Open Space,NA
901,Parks/ Open Space,NA
903,Parks/ Open Space,NA
904,Parks/ Open Space,NA
905,Parks/ Open Space,NA
906,Parks/ Open Space,NA
907,Parks/ Open Space,NA
908,Parks/ Open Space,NA
909,Parks/ Open Space,NA
910,Parks/ Open Space,NA
911,Parks/ Open Space,NA
912,Parks/ Open Space,NA
913,Parks/ Open Space,NA
914,Parks/ Open Space,NA
915,Parks/ Open Space,NA
916,Parks/ Open Space,NA
917,Parks/ Open Space,NA
918,Parks/ Open Space,NA
919,Parks/ Open Space,NA
920,Parks/ Open Space,NA
921,Parks/ Open Space,NA
922,Parks/ Open Space,NA
923,Parks/ Open Space,NA
924,Parks/ Open Space,NA
925,Parks/ Open Space,NA
926,Public Facility,NA
927,Public Facility,NA
928,Public Facility,NA
929,Public Facility,NA
930,Public Facility,NA
931,Public Facility,NA
932,Public Facility,NA
933,Public Facility,NA
934,Public Facility,NA
935,Public Facility,NA
936,Public Facility,NA
937,Public Facility,NA
938,Public Facility,NA
939,Public Facility,NA
940,Public Facility,NA
941,Public Facility,NA
942,Public Facility,NA
943,Public Facility,NA
944,Public Facility,NA
945,Public Facility,NA
946,Public Facility,NA
947,Public Facility,NA
948,Public Facility,NA
949,Public Facility,NA
