FID_1,BaseZone,LotSizeZon,dZone,srZone,nZone,hZone,bwZone,psZone,smZone,GlobalID,SHAPE_Leng,SHAPE_Area,Tot_zone,Zoning
1643,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{73B587B3-7D4F-44DF-81DB-D1B3251F581D},0.187663040882047,3.54572816013e-4,HS-sr,0
1644,A,-20s,-d,-sr,NA,NA,NA,NA,NA,{D48D845C-6EBD-48B5-898C-1293C68CF343},0.016720241266807,6.948325357e-6,A-20s-d-sr,0
1646,R1,-6,NA,NA,NA,NA,NA,NA,NA,{DF7F9D20-33EF-4366-B41C-7E7DCB8D5F9F},0.075086088317801,9.1309040218e-5,R1-6,1
1647,RR,NA,NA,-sr,NA,NA,NA,NA,NA,{0D7F4176-A66E-4A7E-A6FD-752AB43EB1F7},0.042223134338742,3.1251085629e-5,RR-sr,1
1650,HS,NA,NA,NA,NA,NA,NA,NA,NA,{04C8EC66-2637-46F0-B31F-FBF6BFA5BB90},0.068534004269233,1.13908612406e-4,HS,0
1653,HS,NA,-d1,-sr,NA,NA,NA,NA,NA,{8366FFD0-AE15-4DCB-8B04-300F621EA569},0.253776003793678,6.93735151615e-4,HS-d1-sr,0
1655,HS,NA,-d1,-sr,NA,NA,NA,NA,NA,{13BAE83D-1769-47DC-AD62-2BCF3834BD0F},0.108456063324762,2.23001841188e-4,HS-d1-sr,0
1656,A,-20Ac,-d1,-sr,NA,NA,NA,NA,NA,{134C86A6-2560-4274-89A1-2FD2B101DACB},0.050568753511304,4.7271562712e-5,A-20Ac-d1-sr,0
1657,A,-20Ac,-d1,-sr,NA,NA,NA,NA,NA,{09BF7CB0-898C-45E8-9BC8-8B6C19A9A419},0.038085330490473,3.9732545128e-5,A-20Ac-d1-sr,0
1658,RR,NA,-d1,-sr,NA,NA,NA,NA,NA,{7FF68CC2-F2A8-4BEE-95BF-067E6850713F},0.040585280917197,2.3055504928e-5,RR-d1-sr,1
1659,A,-20s,-d1,-sr,NA,NA,NA,NA,NA,{A05B5B87-6B70-43FC-89C3-CE3B1B59472A},0.039029639369523,3.1172763543e-5,A-20s-d1-sr,0
1660,HS,NA,-d1,-sr,NA,NA,NA,NA,NA,{DD6CA459-B44A-4E06-9775-0AC84DE47E51},0.093681071177137,1.00854816867e-4,HS-d1-sr,0
1662,HS,NA,-d1,NA,NA,NA,NA,NA,NA,{BA20AB38-2A29-4FC9-957F-D9A1045F1C0B},0.256911702741272,9.99519540122e-4,HS-d1,0
1664,RR,-20Ac,-d1,NA,NA,NA,NA,NA,NA,{A162635D-6BE8-46BB-8D50-25365867572F},0.063946773640481,1.92463620478e-4,RR-20Ac-d1,1
1666,HS,NA,-d1,-sr,NA,NA,NA,NA,NA,{8777138D-A127-495A-9AA1-F4EA4264CE26},0.032112440532492,3.6953922142e-5,HS-d1-sr,0
1667,AR,NA,NA,NA,NA,NA,NA,NA,NA,{6221DBB6-21BF-473B-A531-42AFB9ABF756},1.233402293569311,0.033862776537484,AR,0
1668,HS,NA,NA,NA,NA,NA,NA,NA,NA,{6DD521A4-D924-40E3-8EF8-044DEAD31EC5},1.788268132700373,0.017546528309154,HS,0
1669,R1,NA,NA,NA,NA,NA,NA,NA,NA,{DC279A90-EA3D-45B1-ADB6-580D46AB362E},0.011517018424838,3.810994639e-6,R1,1
1671,R1,NA,NA,NA,NA,NA,NA,NA,NA,{EC07880C-3281-4DF9-8E52-18265BD9B9F4},0.152282376277918,1.85259211704e-4,R1,1
1673,R1E,-2.5Ac,NA,NA,NA,NA,NA,NA,NA,{7C3B057B-2AE9-42C7-916F-711C69232FD8},0.011924864456021,3.822250129e-6,R1E-2.5Ac,1
1676,R1,-20,NA,NA,NA,NA,NA,NA,NA,{73BB19D7-AAE1-4B7D-B5A8-2BD4269393DA},0.031851756717769,5.3016674323e-5,R1-20,1
1679,A,-20Ac,NA,NA,NA,NA,NA,NA,NA,{61730ACE-C087-45D5-A1FD-966C4F2E15F3},0.109044222312589,2.05019520264e-4,A-20Ac,0
1680,HS,NA,NA,NA,NA,NA,NA,NA,NA,{D6825EFB-194D-4720-A94D-F25FEF09F001},0.161868953211202,5.71233388454e-4,HS,0
1684,RR,NA,-d1,NA,NA,NA,NA,NA,NA,{94D69D71-F1E6-453E-8626-75905D5ED6AC},0.045094052040058,3.0872944249e-5,RR-d1,1
1687,AR,NA,-d1,NA,NA,NA,NA,NA,NA,{F7FBDAD9-7024-461F-BBB5-F9EEE8FF94B0},0.007456695035908,2.681433125e-6,AR-d1,0
1688,R1,-6,NA,NA,NA,NA,NA,NA,NA,{BF04BE24-8DBA-4C04-BF40-0FA982B0FBCF},0.021410171893445,9.696393977e-6,R1-6,1
1690,A1,-20s,NA,NA,NA,NA,-bw,NA,NA,{E212B7A2-EE12-442A-A002-0822D03B4ED3},0.081793807567137,3.1193866999e-4,A1-20s-bw,3
1693,A1,-20s,NA,NA,NA,NA,NA,NA,NA,{D9FDA4F3-E58A-463B-AF83-043BCF7C8E8D},0.00529895474144,9.93289923e-7,A1-20s,0
1695,HS,NA,NA,NA,NA,NA,NA,NA,NA,{61B98371-BF4B-4825-81FB-2BE5254ECE01},0.073678549824827,7.012858187e-6,HS,0
1700,CG,NA,NA,NA,NA,NA,NA,NA,NA,{B894DAD3-7582-4184-A4F9-91E59431DEC2},0.001502503506676,1.40757917e-7,CG,0
1701,CG,NA,NA,NA,NA,NA,NA,NA,NA,{EE0C4D78-E38B-4D56-B0ED-B8D936785A71},0.001258206978296,9.4416294e-8,CG,0
1702,A,-40Ac,NA,NA,NA,NA,NA,NA,NA,{CBE4ED10-457D-4075-B132-4DA698CA8B47},0.008599311620101,4.154317717e-6,A-40Ac,0
1703,A,-20Ac,NA,NA,NA,NA,NA,NA,NA,{F799C5E2-D892-4B51-B40C-5AFAEE45BAC5},0.031182076459074,2.5132509949e-5,A-20Ac,0
1705,CG,NA,NA,NA,NA,NA,NA,NA,NA,{E4CF3B48-26E5-4716-A340-F8ECE0138DB2},0.003315394531973,4.46436094e-7,CG,0
1706,CG,NA,NA,NA,NA,NA,NA,NA,NA,{7366C4E7-1322-42C3-B4E9-332A94FE6CFA},0.001910327174724,2.10094833e-7,CG,0
1707,CG,NA,NA,NA,NA,NA,NA,NA,NA,{D45C1C07-2013-4E62-B76C-BA38B37FDA1D},0.004214261745795,4.11770706e-7,CG,0
1713,AR,NA,-d,-sr,NA,NA,NA,NA,NA,{E8B82C48-1A9D-4761-B7C3-83FD8D7A1753},0.022142261106862,2.8879607212e-5,AR-sr-d,0
1714,AR,NA,-d,-sr,NA,NA,NA,NA,NA,{FCBBCB4A-D70E-4F26-ABEB-241366E60010},0.055431624870688,6.5825351279e-5,AR-sr-d,0
1773,R1,NA,NA,NA,NA,NA,NA,NA,NA,{EFA79CDB-1FBF-4E3B-98C3-72FD4D3AFCDF},0.001279925180205,1.05304567e-7,R1,1
1774,A,-20s,-d1,-sr,NA,NA,NA,NA,NA,{B4E98278-FFD1-4F11-9B66-CEE164CE21B8},0.022663250808536,1.1412439876e-5,A-20s-d1-sr,0
1776,RR,NA,NA,NA,NA,NA,NA,NA,NA,{BAFED159-0A17-42E4-8771-A1A92B4FBB4D},0.005274439683205,1.275394037e-6,RR,1
1778,AR,NA,NA,NA,NA,NA,NA,NA,NA,{3F507430-4A2F-4205-8996-283FB4122C8C},0.038557280991139,4.9434307288e-5,AR,0
1779,AR,NA,NA,NA,NA,NA,NA,NA,NA,{A98BC984-25D4-4DC4-BA8C-8BE0DFE64D17},0.168083745950393,5.94439960633e-4,AR,0
1781,AR,NA,NA,NA,NA,NA,NA,NA,NA,{E83F6DB2-0296-491E-9E6E-11CA24FABA04},3.301816926589106,0.079036602991402,AR,0
1783,AR,NA,NA,NA,NA,NA,NA,NA,NA,{99FA876C-626F-40B9-AA4D-3576D26737C1},0.565097048250728,0.008385676245633,AR,0
1794,RR,-5Ac,NA,NA,NA,NA,NA,NA,NA,{131BAEFE-5425-4893-9BA6-A5E2F7B7AD4E},0.189857936067598,5.11337751038e-4,RR-5Ac,1
1796,RR,-5Ac,NA,NA,NA,NA,NA,NA,NA,{D06E445D-3E92-4206-AD97-36DF0CFDCB4A},0.032566740462157,2.1312315336e-5,RR-5Ac,1
1797,RR,NA,NA,-sr,NA,NA,NA,NA,NA,{8174FD66-9E9A-4017-8C3F-67549FA724BB},0.002658235713199,4.0298211e-7,RR-sr,1
1801,A,-40Ac,NA,NA,NA,NA,NA,NA,NA,{645DCF68-1A08-47A4-91D5-C91DE3DD3FD9},0.023176940067311,2.3969356335e-5,A-40Ac,0
1803,A,-20Ac,NA,NA,NA,NA,NA,NA,NA,{7B33EAE8-44F3-440D-A29C-FA493A7C9BF6},0.08884731589505,1.68928173111e-4,A-20Ac,0
1805,A,-20Ac,NA,NA,NA,NA,NA,NA,NA,{3020593C-9A5F-4329-A775-5EB00361F064},0.022862602840241,1.9521066015e-5,A-20Ac,0
1806,A,-40Ac,NA,NA,NA,NA,NA,NA,NA,{0AD606A7-4D3C-4AF3-B27D-443D6D10CE6C},0.424359909689906,0.002687022192824,A-40Ac,0
1810,A,-40Ac,NA,NA,NA,NA,NA,NA,NA,{282A0932-1E63-4B5C-9B0B-5FEC262BB194},0.038401954813141,7.0573531449e-5,A-40Ac,0
1815,A,-40Ac,NA,NA,NA,NA,NA,NA,NA,{83DB0AEC-9EE1-4BBD-8E0A-96F308B27378},0.089337313006483,2.75253083237e-4,A-40Ac,0
1823,A,-40Ac,NA,NA,NA,NA,NA,NA,NA,{CB8261A6-A404-45A6-93A7-3469152F15E0},0.101195365066443,1.6097207871e-4,A-40Ac,0
1824,A,-40Ac,NA,NA,NA,NA,NA,NA,NA,{7805AACE-A57A-4FB5-AA41-10DD1DBC7279},0.112940382845635,5.12122919856e-4,A-40Ac,0
1825,A,-40Ac,NA,NA,NA,NA,NA,NA,NA,{5CD18365-A774-429D-B42B-7632090F88C0},0.034743291094695,6.7412267353e-5,A-40Ac,0
1826,HS,NA,-d1,NA,NA,NA,NA,NA,NA,{2593FD35-9831-40D7-9181-0FC125344073},0.05765717783233,9.8079992144e-5,HS-d1,0
1834,HS,NA,-d1,NA,NA,NA,NA,NA,NA,{91C58418-D411-4D71-8E18-EA27326E90F5},0.165314694798538,6.64446414976e-4,HS-d1,0
1836,HS,NA,-d1,NA,NA,NA,NA,NA,NA,{7CA11449-6E60-49CA-9DD4-879AE583E35F},0.121910614601743,4.6923488135e-4,HS-d1,0
1841,A,-20Ac,NA,NA,NA,NA,NA,NA,NA,{443BEA3C-3414-4B30-990D-CFB23B4C57ED},0.041436698911569,4.3062407125e-5,A-20Ac,0
1844,HS,NA,NA,NA,NA,NA,NA,NA,NA,{15F71055-3B62-493C-87F1-7BD372744BC1},0.011189537916392,3.392994311e-6,HS,0
1845,A,-20Ac,NA,NA,NA,NA,NA,NA,NA,{37D52EE1-1F26-4549-9ABF-5E4E86BC5A1A},0.085571746402575,1.49626750262e-4,A-20Ac,0
1846,HS,NA,-d,-sr,NA,NA,NA,NA,NA,{697F3E04-D3B4-4323-9F54-5FFD63E5869D},0.13700495394102,3.29488215821e-4,HS-d-sr,0
1847,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{E1F07E4B-A010-4563-B6B7-A6371A2CCFAC},0.004622229596286,1.294105844e-6,HS-sr,0
1856,None,NA,NA,NA,NA,NA,NA,NA,NA,{4ECC9E65-7FE8-448D-AC85-8FA7B46D9659},0.00279338763933,2.34653156e-7,None,0
1859,HS,NA,-d1,NA,NA,NA,NA,NA,NA,{203812AD-AF77-46C0-BBE3-8AAEEEEE1BF9},0.009382745666352,2.547170318e-6,HS-d1,0
1860,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{2724FF7C-E6FE-4C3D-A631-F37F5DA170CA},2.529854892498921,0.00633370886438,HS-sr,0
1861,RHS,NA,NA,NA,NA,NA,NA,NA,NA,{264BBFC8-4A72-4EE1-8D92-64CE9F149D40},0.009667515659565,1.544841277e-6,RHS,1
1862,R1E,-1Ac,NA,NA,NA,NA,NA,NA,NA,{14FB193B-22E9-4B17-80A0-F8CBA068FF4C},0.01190645011613,2.551409979e-6,R1E-1Ac,1
1863,R1E,-1Ac,NA,NA,NA,NA,NA,NA,NA,{C64103FB-780C-42A5-BC84-6B3C45819005},0.089426813710026,5.9181642358e-5,R1E-1Ac,1
1864,RHS,NA,-d1,NA,NA,NA,NA,NA,NA,{3386B476-9F36-4A1A-AD6C-42748B92F664},0.003916216975907,4.93886326e-7,RHS-d1,1
1865,RHS,NA,-d1,NA,NA,NA,NA,NA,NA,{B2AEF369-E716-4EAD-AFE2-AC6A60A99570},0.055672364005713,8.3618235375e-5,RHS-d1,1
1866,HS,NA,-d,-sr,NA,NA,NA,NA,NA,{ECE32B2F-5036-4619-B7BC-DA0D6DBC4239},0.002490626293551,3.37059798e-7,HS-d-sr,0
1868,HS,NA,-d,-sr,NA,NA,NA,NA,NA,{1D8EFD9E-BADD-40DE-8B97-B01FE82544BA},0.008412415314941,3.55793508e-6,HS-d-sr,0
1869,HS,NA,NA,NA,NA,NA,NA,NA,NA,{F389737F-7AC5-49AE-A9D9-CD340D1D8E3B},0.003860510064521,7.95643439e-7,HS,0
1870,HS,NA,-d,NA,NA,NA,NA,NA,NA,{21B4218A-5D43-42F9-8CFE-39F0AEE0233A},0.013584637555615,4.956140865e-6,HS-d,0
1871,HS,NA,-d1,NA,NA,NA,NA,NA,NA,{A264E12B-583B-453A-908F-A4CB989F1B4B},0.01035035472484,4.734806001e-6,HS-d1,0
1872,HS,NA,-d1,-sr,NA,NA,NA,NA,NA,{3404E0FA-CE4C-424E-9996-8DCD6FBBC5CD},0.003488980777344,7.32469207e-7,HS-d1-sr,0
1873,A,-20Ac,NA,NA,NA,NA,NA,NA,NA,{E0E4AF20-DB60-4524-B579-79BEB6304207},0.013571421402951,4.031293949e-6,A-20Ac,0
1874,A1,NA,NA,NA,NA,NA,NA,-ps,NA,{E6A24C5A-A22F-45CE-8249-09FB7786B6D9},0.009454458910093,3.960398916e-6,A1-ps,0
1875,ML,NA,NA,NA,NA,NA,NA,-ps,NA,{CCF7B413-8F72-41A9-B5C3-2847B61AF6B4},0.038049270316703,5.6509883521e-5,ML-ps,0
1882,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{1D178B11-D621-4C65-8333-B8809AA5FF0A},0.891147543218075,0.00338291670994,HS-sr,0
1883,R1,-8,NA,NA,NA,NA,NA,NA,NA,{E2D7645A-DD25-4296-A5C7-4251D468D19F},0.011496117961895,2.928157571e-6,R1-8,1
1884,None,NA,NA,NA,NA,NA,NA,NA,NA,{B4DEBBC3-9730-436E-99AC-668E040D8172},0.001237096105976,5.1922217999999997e-008,None,0
1885,None,NA,NA,NA,NA,NA,NA,NA,NA,{151BF62A-AC56-4EC2-A808-3B969628C5AC},0.0052238529169,3.1870018e-7,None,0
1887,RR,-5Ac,NA,-sr,NA,NA,NA,NA,NA,{7C33D5F6-D104-4AB4-AB1D-D5FE24845FD0},0.207090669642661,3.88774298993e-4,RR-5Ac-sr,1
1888,A,-20Ac,NA,-sr,NA,NA,NA,NA,NA,{F523E72A-2540-4E26-9738-BDB726A8C477},0.009348298488938,3.60687944e-6,A-20Ac-sr,0
1892,RR,NA,-d1,NA,NA,NA,NA,NA,NA,{879A1717-3551-404B-8BAF-1ABD09FE6003},0.093446160778221,2.07500494989e-4,RR-d1,1
1895,HS,NA,-d1,NA,NA,NA,NA,NA,NA,{A5487326-4FF4-44BF-AE0E-04BA17FA6A47},0.437093909323859,0.001581089278725,HS-d1,0
1897,A1,NA,NA,NA,NA,NA,NA,NA,NA,{2326DF9F-F514-4943-8018-CA396A18B910},0.141824890532771,3.50782872025e-4,A1,0
1898,HS,NA,NA,NA,NA,NA,NA,NA,NA,{92FF87CB-1B35-4B71-AF61-28B1A71B4564},0.056864930454259,5.7169152531e-5,HS,0
1899,OSF,NA,NA,NA,NA,NA,NA,NA,NA,{BB10B9B4-2981-4CF9-A014-93231BE39B1C},0.064826189063361,4.7713025141e-5,OSF,0
1900,R1S,NA,NA,NA,NA,NA,NA,NA,NA,{05DEFC0E-9DBA-4525-A1C9-031946FEB77F},0.01728848458843,3.443459159e-6,R1S,0
1901,R3S,NA,NA,NA,NA,NA,NA,NA,NA,{1EF65E07-FEA2-4843-AFE8-733F20F76A72},0.006557258120346,2.51245783e-6,R3S,0
1902,OSF,NA,NA,-sr,NA,NA,NA,NA,NA,{6E017ED6-71C2-404F-A39D-5B2B9D0C3AF7},0.033556636745648,5.7414313643e-5,OSF-sr,0
1903,A1,NA,NA,-sr,NA,NA,NA,NA,NA,{170D8C35-1541-4B54-917F-4ED402C132BE},0.013027094806347,1.502885538e-6,A1-sr,0
1904,OSF,NA,NA,-sr,NA,NA,NA,NA,NA,{CB57F33D-DC66-492F-AEA3-A17A7DCBCF94},0.016917854936747,8.915393007e-6,OSF-sr,0
1905,OSF,NA,NA,-sr,NA,NA,NA,NA,NA,{52FB95F0-4A00-4DCA-889A-DFA7BD134E9C},0.01913331879254,1.5798328939e-5,OSF-sr,0
1906,OSF,NA,NA,-sr,NA,NA,NA,NA,NA,{C6EEC7A9-F270-4939-B150-432D60408470},0.016662682751804,7.736910699e-6,OSF-sr,0
1907,OSF,NA,NA,-sr,NA,NA,NA,NA,NA,{699CC7BF-E895-4C5F-B572-A3CCA65E16A5},0.010322486683586,4.4994949290000004e-006,OSF-sr,0
1908,OSF,NA,NA,-sr,NA,NA,NA,NA,NA,{3C1A2C7D-626C-4E10-8FC9-3BAB284A8C53},0.005655633928933,1.379273914e-6,OSF-sr,0
1909,R1S,NA,NA,-sr,NA,NA,NA,NA,NA,{36B03FCD-9434-4B58-B05A-420B2C40D82B},0.080863579213445,2.0283598402e-5,R1S-sr,0
1910,R3S,NA,NA,-sr,NA,NA,NA,NA,NA,{A54A54AF-A772-4ECB-BD50-2DA5EF30EE73},0.011804282580445,8.331052955e-6,R3S-sr,0
1911,A1,-20s,NA,NA,NA,NA,NA,NA,NA,{F7A3C8B2-72A9-46A3-BD9F-9FA111048C81},0.001668658536243,4.5712815e-8,A1-20s,0
1912,SCA,NA,NA,NA,NA,NA,NA,NA,NA,{BC868C2B-EA08-4D62-8CCB-6E685BC7CE98},0.005266250290963,1.087588004e-6,SCA,0
1913,A1,-20s,NA,NA,NA,NA,NA,NA,NA,{C6F86510-19A1-4BEE-A558-03280700565C},0.007356073851718,1.973694362e-6,A1-20s,0
1914,A1,-20s,NA,-sr,NA,NA,NA,NA,NA,{6EFDC4E5-42A8-4776-B3CC-5F0F1C6D81DA},0.02319031559872,2.976555392e-6,A1-20s-sr,0
1915,SCA,NA,NA,NA,NA,NA,NA,NA,NA,{1C3133D3-5577-46B1-8699-CD1F74F0AF93},0.015342675580727,6.223611263e-6,SCA,0
1916,A1,-20s,NA,NA,NA,NA,NA,NA,NA,{88830FAD-ACC8-4120-9D00-8C434AA5E6DC},0.031277834776193,1.747522112e-5,A1-20s,0
1917,SCA,NA,NA,-sr,NA,NA,NA,NA,NA,{D7E6B5C7-D815-451E-91E9-9628E2C69F7B},0.017774057316307,4.74271325e-6,SCA-sr,0
1918,A1,-20s,NA,-sr,NA,NA,NA,NA,NA,{BFAD840B-369B-4AB3-B4FB-5DBF1C9DE3C1},0.072824848561816,3.5361554274e-5,A1-20s-sr,0
1919,OSF,NA,NA,-sr,NA,NA,NA,NA,NA,{B991FF1A-1BA2-475F-A403-0B6C71889C45},0.04691731973665,4.6946667497e-5,OSF-sr,0
1920,OSF,NA,NA,-sr,NA,NA,NA,NA,NA,{6331C707-FAD0-4586-B79A-91B886EBABC8},0.111601032716204,3.837320556e-4,OSF-sr,0
1921,A1,NA,NA,NA,NA,NA,NA,NA,NA,{963D58F3-B362-45F3-9A6D-B1375489CE48},0.013421881812505,8.926943181e-6,A1,0
1922,A1,-20s,NA,NA,NA,NA,NA,NA,NA,{30656FA9-5824-499E-93F3-E12E0965AB82},0.030983535979343,1.4082450874e-5,A1-20s,0
1923,A1,-20s,NA,NA,NA,NA,NA,NA,NA,{F0AA02DD-88A6-404A-AB8F-53852865DF9E},0.072158729591128,8.9644053185e-5,A1-20s,0
1924,R1S,NA,NA,NA,NA,NA,NA,NA,NA,{E10DC539-3658-4DAC-8C36-981AB9B080CB},0.087611783149601,1.4571491664e-4,R1S,0
1925,SCA,NA,NA,NA,NA,NA,NA,NA,NA,{9A98FAF3-559A-48B8-96F6-8391F264805C},0.027400494481538,7.112749615e-6,SCA,0
1926,HS,NA,NA,NA,NA,NA,NA,NA,NA,{05ED6973-974D-4D5A-9CEF-F439878CC89A},0.011131955482576,1.316171287e-6,HS,0
1927,A1,-20s,NA,NA,NA,NA,NA,NA,NA,{3D9A7408-42F5-4F6F-BB4F-7A506DD87C17},0.007739926380339,2.572653523e-6,A1-20s,0
1928,SCA,NA,NA,NA,NA,NA,NA,NA,NA,{19F8EC85-53F2-4322-9B69-E42E32994931},0.047688491722211,7.411577235e-5,SCA,0
1929,A1,NA,NA,NA,NA,NA,NA,NA,NA,{E53FBD7A-E7BC-412E-A56A-CF945493FDDA},0.003166198632109,3.19755932e-7,A1,0
1930,A1,NA,NA,-sr,NA,NA,NA,NA,NA,{01E0869B-7C16-495A-8790-CF18403589AF},0.045134496286554,5.3124844008e-5,A1-sr,0
1931,SCA,NA,NA,-sr,NA,NA,NA,NA,NA,{2B11DE6B-E79D-472B-97DE-748D5175BB10},0.02507339686146,1.6499792545e-5,SCA-sr,0
1932,SCA,NA,NA,-sr,NA,NA,NA,NA,NA,{975B637D-F07B-43C6-8E0B-D4B0A38F3AF0},0.01626959928787,5.982957975e-6,SCA-sr,0
1933,SCA,NA,NA,-sr,NA,NA,NA,NA,NA,{3D5EF9EA-7225-46E3-8504-6481DD13310C},0.016748996955946,5.549495861e-6,SCA-sr,0
1934,SCA,NA,NA,-sr,NA,NA,NA,NA,NA,{0DA49CA1-8CAD-41F4-A8F8-74E3E28FBB8C},0.005157808918907,5.75217679e-7,SCA-sr,0
1935,A1,-20s,NA,-sr,NA,NA,NA,NA,NA,{4C707E7E-4B58-47F6-A5D9-BF7451C897E5},0.044047390643532,7.957227371e-6,A1-20s-sr,0
1936,SCA,NA,NA,-sr,NA,NA,NA,NA,NA,{FAD4DF95-C429-4747-8890-0A0D3CBF41A3},0.004898069194426,1.082040424e-6,SCA-sr,0
1937,SCA,NA,NA,-sr,NA,NA,NA,NA,NA,{2F74F20C-6C6F-4B9B-940C-3DC8D771FA9C},0.008718416121252,4.203416481e-6,SCA-sr,0
1938,SCA,NA,NA,-sr,NA,NA,NA,NA,NA,{EC93EACB-6644-4C12-A541-77B366411D46},0.061994813963831,1.6197687313e-5,SCA-sr,0
1939,OSF,NA,NA,-sr,NA,NA,NA,NA,NA,{B4DCA604-FFDB-4CC9-A5B6-111BE0787E7A},0.115625374952859,1.82478794707e-4,OSF-sr,0
1940,A1,-20s,NA,NA,NA,NA,NA,NA,NA,{20EBC838-F7D7-45E3-B517-4DF44B3BA9D1},0.004872685061888,1.137316966e-6,A1-20s,0
1941,SCA,NA,NA,-sr,NA,NA,NA,NA,NA,{4042D5E5-CB40-4EC5-96A7-A7DEB0BCF48C},0.009529557174039,2.349271412e-6,SCA-sr,0
1942,SCA,NA,NA,-sr,NA,NA,NA,NA,NA,{5459A319-9D90-4AFC-8F5A-0067D7A2E594},0.012708654421637,3.16529586e-6,SCA-sr,0
1943,A1,-20s,NA,-sr,NA,NA,NA,NA,NA,{F5DCBC04-8A47-4DB5-AD00-9529DF833375},0.002500872391404,2.02251477e-7,A1-20s-sr,0
1944,SCA,NA,NA,-sr,NA,NA,NA,NA,NA,{2B007EF8-586F-4520-A365-89ED0E52A05E},0.027658588714155,2.0475233849e-5,SCA-sr,0
1945,A1,-20s,NA,-sr,NA,NA,NA,NA,NA,{1066C166-59D2-44FC-AC16-71B28B76CF2D},0.054206385292489,2.1466811552e-5,A1-20s-sr,0
1946,R3S,NA,NA,NA,NA,NA,NA,NA,NA,{F61E3027-1E36-4F23-A470-A95B09780E30},0.01174705392552,6.750019331e-6,R3S,0
1947,HS,NA,NA,-sr,NA,NA,NA,NA,NA,{D8451D79-9EF7-47B5-8A9B-ABC42BBC3BEE},0.010271684918356,2.516628471e-6,HS-sr,0
1950,R1E,-1Ac,NA,NA,NA,NA,NA,NA,NA,{D53061CF-D0C9-4035-8BD0-0F2CD89FBAE7},0.029130793847468,2.3429210212e-5,R1E-1Ac,1
1951,R1E,-1Ac,NA,NA,NA,NA,NA,NA,NA,{34D851B8-948D-49AF-8BE2-A5767114CC6A},0.019913838833559,1.4041279761e-5,R1E-1Ac,1
1952,R1E,-1Ac,NA,-sr,NA,NA,NA,NA,NA,{583AA1EA-23C8-433C-A550-50606562BBF4},0.021445626939468,8.865116777e-6,R1E-1Ac-sr,1
1953,R1E,-1Ac,NA,-sr,NA,NA,NA,NA,NA,{8BE8E060-7EFD-4058-A15D-B0E72F30DCB9},0.004744353632991,7.67224062e-7,R1E-1Ac-sr,1
1956,HS,NA,-d1,-sr,NA,NA,NA,NA,NA,{3F017C2B-F6ED-4248-80C7-FE88E332FD19},0.072779545736962,7.6603547971e-5,HS-d1-sr,0
1958,R1,-8,NA,NA,NA,NA,NA,NA,NA,{AAA68E38-3226-4AA9-8677-8B48CF4CC824},0.065279029846545,6.952023469e-5,R1-8,1
