GlobalID,FeatureID,ZoningDist,ZoningCate,ZoningDesc,ZoningSubA,IsPreZoned,HasTransfe,PlanningNo,CreateDate,RevDate,RevBy,RevComment,Shape_STAr,Shape_STLe,Zoning
{02DCAE14-5316-4F9C-A85F-D051AF999A14},115,PDR-03-007,PDR,Planned Development,NA,No,Yes,NA,NA,2014-04-03,NA,NA,1539807.30762,5100.58916215,1
{99EB740E-587A-4E45-8851-2F05695337CA},116,PDR-03-006,PDR,Planned Development,NA,No,No,NA,NA,NA,NA,NA,5155054.65137,9812.89407481,1
{866C4AFD-979F-4B4C-A6ED-0F4B7914A093},117,PDR-00-170,PDR,Planned Development,NA,No,No,NA,NA,NA,NA,NA,212804.402344,1900.39948512,1
{974DBE70-E070-434F-9699-310C58E55E06},118,PDR-01-008,PDR,Planned Development,NA,No,No,Snap to City Limits,NA,2014-10-01,NA,NA,2317067.99609,6192.94052896,1
{30D30F91-A327-49B6-8E1B-03E33D7C1F9E},119,PDI-06-008,PDI,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1085700.77637,4991.07715125,NA
{E29F0D6F-6F1E-4D92-815B-69BC00DFEA90},120,PDR-01-016,PDR,Planned Development,NA,No,No,NA,NA,NA,NA,NA,720848.296875,4784.65178792,2
{EF81F7CA-C7B5-4D8B-8879-F022DAFDDD44},121,PDR-01-001,PDR,Planned Development,NA,No,No,NA,NA,NA,NA,NA,486643.005859,3326.5399333,1
{60D21318-39B5-4047-BF9A-2693F3243259},122,PDOS-00-198,PDOS-00-198,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1002116.22168,4669.22929472,NA
{6AA8E4F1-9D75-4102-9BCB-E01ADCF13E16},123,I-3,I-3,Industrial,NA,No,Yes,NA,NA,2014-04-16,NA,NA,47107826.4775,44766.6340336,NA
{1B2611CA-9F34-40CE-86F2-5F08E118371A},124,PDI-08-003,PDI,Planned Development,NA,No,No,NA,NA,NA,NA,NA,323630.648438,2444.52863682,NA
{2400AD13-C849-4721-AA13-9745188407DB},125,PDI-01-020,PDI,Planned Development,NA,No,No,NA,NA,2012-06-12,NA,NA,558570.348633,3965.20355887,NA
{1006A4A5-4E27-4290-8A79-67341C45480F},126,PDI-00-188,PDI,Planned Development,NA,No,No,NA,NA,NA,NA,NA,358141.601563,2600.05072609,NA
{E4ED789A-1C14-4147-83DE-DC0068E2142E},127,PDI-03-003,PDI,Planned Development,NA,No,Yes,Merged adjacent polygons,NA,2014-09-25,NA,NA,13973033.1172,16634.4691355,NA
{1562C9F6-D6BF-485C-80AC-07A6E68629C4},128,I-2,I-2,Industrial,NA,No,No,NA,NA,NA,NA,NA,561543.109375,3460.24368012,NA
{2728B6EB-0E45-4EC0-BACF-5879F5FF7963},129,PDI-00-182,PDI,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1187873.34668,5789.98136432,NA
{CCDEF081-6547-4092-B802-105C49A34170},130,PDI-01-003,PDI,Planned Development,NA,No,No,Approved by City Council Ordinance 2011 on 10-27-2014,NA,2019-04-24,GISADMIN,NA,7922915.19824,15298.5950272,NA
{D6287289-607E-4D28-9C14-5D5690BE3D05},131,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,267174.71875,2553.97978521,NA
{4A25EDF5-B1E7-4970-B7A3-8E2A1017916E},132,I-1,I-1,Industrial,NA,No,No,NA,NA,NA,NA,NA,967422.849609,4145.63549818,NA
{2C1024BC-E7D9-45C5-9B69-1227BB5229BD},133,PUD 80-94,PD/AG-HP,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1727080.00391,9794.86499905,1
{D50588EB-37D1-4CFB-9484-08C295327C00},134,PUD 4-82,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,4677421.00586,9521.92909974,2
{52410079-2B07-43B7-9B75-EC224249998A},135,PUD 141,PD,Planned Development,NA,No,No,NA,NA,2014-03-05,NA,NA,1144888.27441,4736.03932718,NA
{7115DA87-BDB1-462A-BDD1-0D585E9EB689},136,PUD 82-88,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,63324.5273438,1042.21591611,2
{F87F51CE-0DD1-47CA-8194-0733D5C5B995},137,PUD 82-88,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,57318.7128906,1127.98022191,2
{CF3331D6-9252-45B1-B83C-3CC480325E15},138,PUD 70-91,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1270853.9375,4735.49064905,2
{0AD54ECD-B3CD-46AD-9D6B-734C25145DA7},139,PD-16,PD-16,Planned Development,NA,No,No,PUD 137-80,NA,2014-04-03,NA,NA,488313.324219,4655.2048499,NA
{3559CAA3-5E7F-4ACB-80FB-93836ECA1A75},140,PD-16,PD-16,Planned Development,NA,No,No,PUD 151-79,NA,2014-04-03,NA,NA,1265836.60547,8158.89813081,2
{BE83FA54-D60E-4CC8-B70E-54D60DBE0F38},141,PUD 144,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,199872.12793,2093.32156097,2
{042BD83D-A285-48A3-9D92-A7DE9101FC95},142,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,547082.042969,3463.89875008,NA
{C1DD0A58-DE4B-49A4-B325-D13D35D999F2},143,CS,CS,Commercial,NA,No,No,NA,NA,NA,NA,NA,1116025.90723,7505.50482881,NA
{3A851EB1-6A9B-43EE-9DA0-B576C2337DF7},144,PUD 98-88,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,793725.131836,4197.43351197,1
{F2E27FCA-C19D-4EF5-8B34-1DE72B59A1D4},145,PUD 117,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,171811.455078,1964.16237057,1
{B5F37D76-8CE1-40EE-896A-451716E68843},146,PUD 34-92,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,4033235.56836,12242.6064359,NA
{28AF89AD-AB85-4814-B4AE-BE6099C8119F},147,OS-A,OS-A,Open Space,NA,No,No,NA,NA,2014-09-18,NA,NA,288918.335938,5520.04172472,NA
{EFC4B18C-244C-484F-ADA2-E880E3788E54},148,PUD 26-94,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,2397968.64258,6253.78577862,1
{59AB1DC4-9694-42D1-96FD-48EEEC2ABCBB},149,PUD 115,PD,Planned Development,NA,No,No,NA,NA,2014-09-18,NA,NA,6181436.16406,10691.4129215,1
{CEC33CE1-0293-4E54-8317-D2779680CC30},150,PUD 127,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,70922.2617188,1072.81809277,1
{B2BBACC0-050D-49D8-9F0B-7612F11F70B0},151,PUD 111-78,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,14110.0761719,473.90770897,2
{9308E345-AF9D-49D4-96CD-AA7B47D45A40},152,PUD 111-78,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,14128.2675781,474.604578535,2
{016A9AF9-17A3-4E9A-863C-342442BFFCD1},153,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,4098855.90137,9423.16651326,NA
{DD3803C3-1138-44BD-BC9B-DD05B476B496},154,PD,PD,Planned Development,NA,No,No,NA,NA,2014-09-18,NA,NA,269060.036133,2548.1728364,NA
{6DA74C82-F9EB-401B-ABE8-BC8EC9A3A2C3},155,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,3136030.26074,8448.69615878,NA
{BA357E37-0AFA-417A-AF2A-1715D0D2BBA7},156,PUD 39-80,PD,Planned Development,NA,No,No,NA,NA,2011-09-13,NA,NA,4677586.4375,15974.8772269,1
{0ED1833A-F0C7-4288-9600-AD39DA376684},157,CHS,CHS,Commercial,NA,No,No,NA,NA,NA,NA,NA,351624.354492,2510.02893072,NA
{16F9318F-4C26-478F-8735-6C9A672469B6},158,PDR-16-004,PD,Planned Development,NA,No,Yes,"Chg Approved by CC July 24, 2017",NA,2017-08-24,NA,NA,801087.396484,3680.55032504,1
{B0DDFFFC-C771-47EA-B9D3-1B7EF714C73A},159,PUD 173-90,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,35237.6738281,774.29086793,1
{55F20D11-CFDE-4D8D-9599-BAAC17601988},160,PUD 140-91,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,226187.012695,2387.60515537,2
{87645AF5-FC2B-423A-B694-7493B93681E8},161,PUD 25-85,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,919012.554688,4058.26614784,1
{A148122C-C46A-4B7B-A2CC-1870D6A52D0E},162,PUD 240-84,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,3658395.58691,8617.14155472,1
{ED45BB6C-5684-4750-8EEE-F478FBE2014E},163,PDR-08-001,PDR,Planned Development,NA,No,No,NA,NA,NA,NA,NA,141477.904297,1645.09887138,NA
{F1F87BFA-A252-4E60-BB85-08E804B5E90A},164,PUD 41-85,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,404980.765625,6067.10572938,1
{0D796D81-D906-4E4C-A0F1-293A81C74C80},165,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,769931.286133,4510.59934206,NA
{C5402B06-907E-478E-B42E-921FCCB55EC7},166,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,127760.737305,1539.50320862,1
{DF91E089-86F1-47DD-88CF-7FFEA1297DEB},167,PDR14-001,PDR14-001,Planned Development,NA,No,No,Old Zoning PUD 62-91 per S.Riley,NA,2015-05-20,NA,NA,410936.584961,2650.18058403,1
{805A7997-AFE7-4DD4-BBC2-D942D2283495},168,PUD 10-90,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,263006.386719,2205.61327374,NA
{F0F0660B-483C-4BB3-AADE-6DC5EF6105CF},169,PUD 153-86,PD,Planned Development,NA,No,No,NA,NA,2012-08-14,NA,NA,2405536.70898,10786.8121421,1
{0608CCCC-2301-46E4-8615-841BDA5307C5},170,PD-HP-H,PD-HP-H,Planned Development,NA,No,No,PUD 25,NA,2014-04-03,NA,NA,19009.4326172,575.973815104,2
{5B7E6C1B-BA14-4DBF-8523-474147B281F0},171,PUD 25,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,996878.56543,4794.16876893,1
{542C3168-52E9-4129-8B13-EE264D0664E1},172,PUD 22,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1775219.08008,5954.56970037,1
{47721FE1-64D4-41DD-956E-269C00D27663},173,PUD 22,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,2226655.1084,6030.11276781,1
{1866F0B8-C089-4B66-8642-1B4B718DE078},174,PUD 80-94,PD/AG-HP,Planned Development,NA,No,No,NA,NA,NA,NA,NA,901206.293945,4324.80716447,1
{F5BB52C9-1D46-470D-94F0-A2C122916EA2},175,PUD 80-94,PD/AG,Planned Development,NA,No,No,NA,NA,NA,NA,NA,28250975.3975,39699.5727414,1
{13231390-351E-4A88-BF56-3103BBFF6B65},176,PUD-58-93,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,2795315.70313,9040.2002817,1
{AD292F71-602E-4FE3-8A04-9C4B6E7CAB92},177,PD,PD,Planned Development,NA,No,No,Snap to City Limits,NA,2014-10-01,NA,NA,444773.981445,4145.32584858,NA
{B917F920-A88C-47CE-B4E8-54ED67D76EA9},178,PUD 3-90,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,853112.005859,3777.60524361,1
{334D4BFF-738D-4FBE-8A57-BCE48BA28769},179,PUD-194-94,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,77525.9375,1289.2731327,1
{627E260E-1172-4504-B821-D25EBEB5D0D0},180,PD-15,PD-15,Planned Development,NA,No,No,NA,NA,NA,NA,NA,2168545.90039,7856.06588853,2
{1804B560-F0A2-44CF-A298-4425E94FF37D},181,PUD 79-88,PD,Planned Development,NA,No,No,NA,NA,2014-09-18,NA,NA,3706943.53906,10322.3857021,1
{2F0AA71F-F32B-4669-93AD-194C561080F7},182,PUD 46-89,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1233523.7959,4892.39781182,1
{9D73B203-3B49-47B2-B165-8BB02F25B244},183,PUD 191-94,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,240120.443359,1991.73735481,1
{F1D24F6C-E00E-4447-A05E-252CAD3B7FF2},184,PUD 123-78,PD,Planned Development,NA,No,No,NA,NA,2012-07-13,NA,NA,834938.396484,4758.96333733,1
{A2213881-B07D-4F83-B937-9B0C2986ECF9},185,PUD 102,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1056581.29395,4128.8743241,1
{F02A2FAE-4867-48BD-AA82-8D280B6CF505},186,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1912513.13184,14062.7411857,NA
{F45E01EF-E48B-4014-A0E1-7B87B505824B},187,PD-17,PD-17,Planned Development,NA,No,No,NA,NA,NA,NA,NA,3063481.35742,6955.34149799,NA
{81524DFF-D784-4956-B0D8-4EFD5FA9D5CD},188,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,131823.367188,1530.3242161,NA
{ECFB833B-EE83-49F7-A500-1979E702013F},189,PD,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,148006.087891,1598.64498058,NA
{4960A6F9-7DA1-46A5-A797-CF71B417F88E},190,PUD 116,PD,Planned Development,NA,No,No,NA,NA,NA,NA,NA,1639814.69238,7256.25008326,NA
{0EED0DBF-ABB6-4FF9-8526-B04C9E35010E},191,OS-F,OS-F,Open Space,NA,No,No,NA,NA,NA,NA,NA,3790459.45703,22895.4135104,NA
{C0F8E23B-FE52-4D15-853C-CDE4F5D2F920},192,OS-F,OS-F,Open Space,NA,No,No,NA,NA,NA,NA,NA,565523.515625,5430.75660207,NA
{01851D76-2F75-4137-AB78-EB103A7B6191},193,OS-F,OS-F,Open Space,NA,No,No,"Non-conforming, per S.Riley",NA,2014-09-18,NA,NA,3587223.51367,28939.0467479,NA
{B6E032C2-6340-4517-8CC6-C3B36A2BB31E},194,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,11295.2880859,455.077455195,NA
{53953E55-D33B-4A02-AF23-5A1D5BA600F0},195,OS-F,OS-F,Open Space,NA,No,No,NA,NA,NA,NA,NA,278266.988281,4634.95206247,NA
{30538E9F-BEBC-4922-AF85-383E1E662E3B},196,OS-F,OS-F,Open Space,NA,No,No,NA,NA,NA,NA,NA,673382.293945,16957.0065121,NA
{C4E66E40-A3B8-47A3-BD89-2806104BB56F},197,OS-F,OS-F,Open Space,NA,No,No,NA,NA,2010-08-20,NA,NA,2783045.97461,38966.6463361,NA
{7EE0CA6C-A514-45D1-99A2-5946E3F0DFD6},198,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,288800.007813,2280.00012591,NA
{5DDD4DF0-E31C-4EB3-A853-2AFE31C527E2},199,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,144400.067383,1520.00035379,NA
{DD9CFE02-8326-4A83-9F4D-73854B027602},200,CNB,CNB,Commercial,NA,No,No,NA,NA,NA,NA,NA,230710.664063,1965.12880607,NA
{69B48750-775C-4564-AD7B-B7353AD8A600},201,CNB,CNB,Commercial,NA,No,No,NA,NA,NA,NA,NA,832646.720703,3722.71160694,NA
{0D086E2E-A3A4-4ADA-88CD-71B82BE29974},202,CHS,CHS,Commercial,NA,No,No,NA,NA,NA,NA,NA,215213.963867,1982.31228418,NA
{F9A6D2B9-9EA0-4FA0-808D-96300EA7E3C0},203,CHS,CHS,Commercial,NA,No,No,NA,NA,NA,NA,NA,212280.344727,2145.76163985,NA
{419DBC12-DD68-4EBE-B48B-CB4B57EC08FA},204,CHS,CHS,Commercial,NA,No,No,NA,NA,NA,NA,NA,185421.300781,2002.9905682,NA
{1285D0FA-D892-422E-ABCA-4BDAD867CFEE},205,CHS,CHS,Commercial,NA,No,No,NA,NA,NA,NA,NA,344626.541016,2352.72300146,NA
{B6F0BF2E-076B-4310-8D95-61B5D880E19F},206,CNB,CNB,Commercial,NA,No,No,NA,NA,2012-01-18,NA,NA,215480.158203,1966.91235919,NA
{6CE5A981-E4E4-4B6F-99C0-F1A6EC5C9524},207,CNB,CNB,Commercial,NA,No,No,NA,NA,2012-01-18,NA,NA,672208.356445,3721.25633538,NA
{5A13F53C-C9AE-4D16-9F57-E12CE097DFAC},208,CNB,CNB,Commercial,NA,No,No,NA,NA,NA,NA,NA,394629.311523,2567.56609972,NA
{848A477D-3AAF-49C3-84A0-8E3E4221C3D4},209,CS,CS,Commercial,NA,No,No,NA,NA,2014-09-18,NA,NA,1355131.75781,5238.63668076,NA
{0E8F321C-E41A-419D-969F-98E7294739A7},210,CS,CS,Commercial,NA,No,No,NA,NA,NA,NA,NA,120382.635742,1412.92956908,NA
{293A07DF-B8BD-4FD3-A5C4-8FAB645D45C0},211,CS,CS,Commercial,NA,No,Yes,NA,NA,2014-09-18,NA,NA,3022865.69629,7500.05413439,NA
{7E1FE9AA-C451-4FDB-9840-260C51AE4DF1},212,CHS,CHS,Commercial,NA,No,No,NA,NA,NA,NA,NA,465904.448242,3285.62193826,NA
{D42ADBD7-7865-4F30-BA3B-595D9E7F0082},213,CS,CS,Commercial,NA,No,No,NA,NA,NA,NA,NA,50941.5302734,904.452917054,NA
{B5CE6721-54AC-48F2-850C-E820E7FD8019},214,CP,CP,Commercial,NA,No,No,NA,NA,NA,NA,NA,35021.7568359,748.721558965,NA
{9B78E6BA-A0A3-41BF-8255-2C32CB8A8AAB},215,CP,CP,Commercial,NA,No,No,NA,NA,NA,NA,NA,31036.5048828,729.347481998,NA
{15FA0655-8767-45E4-A07B-B9D39420ED65},216,CP,CP,Commercial,NA,No,No,NA,NA,NA,NA,NA,36717.4716797,825.101560543,NA
{08581B63-BBDA-4875-A497-BB5ACE9CFC69},217,CP,CP,Commercial,NA,No,No,NA,NA,NA,NA,NA,21305.9140625,621.037673703,NA
{04C3738A-9B45-44A5-BC86-C3A91E14B5EB},218,CP,CP,Commercial,NA,No,No,NA,NA,NA,NA,NA,14004.0927734,493.280841373,NA
{7C034E4C-156A-4351-90F1-992B6EDE4BEB},219,CP,CP,Commercial,NA,No,No,NA,NA,NA,NA,NA,9499.98828125,479.999755194,NA
{A47ABB8C-9D0E-4D2E-801B-B4DC61DA6137},220,CP,CP,Commercial,NA,No,No,NA,NA,NA,NA,NA,99699.9619141,1311.67674225,NA
{273D701A-EE70-48A3-A6CE-8E97AB72D657},221,T4N-O,T4N-O,Mixed Use,NA,No,No,NA,NA,NA,NA,NA,479550.921875,4499.9997724,NA
{32F0DD3C-C9C6-4C78-91E0-61C84388C777},222,CO,CO,Commercial,NA,No,No,NA,NA,NA,NA,NA,68943.3847656,1091.94815268,NA
{91096D76-44A7-4343-B3E1-B4CEECF6FBA7},223,CO,CO,Commercial,NA,No,No,NA,NA,NA,NA,NA,76172.09375,1182.2060443,NA
{51DEC7B4-1FDC-4E4D-8B7C-7ABE2AAD8FD3},224,CO,CO,Commercial,NA,No,No,NA,NA,NA,NA,NA,14512.6318359,490.434106074,NA
{B9490475-263D-4BD1-B020-136CC83D5433},225,T4N-O,T4N-O,Mixed Use,NA,No,No,NA,NA,NA,NA,NA,60499.9921875,1079.99971715,NA
{D3C603C8-4C41-4008-B3F2-BD5FBF8B8343},226,CO,CO,Commercial,NA,No,No,NA,NA,NA,NA,NA,398924.857422,2482.35441581,NA
{8736B18D-2AB8-4B68-9E57-5EC682133FB5},227,CO,CO,Commercial,NA,No,No,NA,NA,NA,NA,NA,39097.7099609,791.062908612,NA
{6CB2B1B6-23E4-4005-B965-4839E4DA15F8},228,T4N,T4N,Mixed Use,NA,No,Yes,NA,NA,2017-05-25,NA,NA,139081.839844,1515.43924135,2
{0A5BA310-5A39-48F5-AFA0-8CEE780D6F74},229,CO,CO,Commercial,NA,No,No,NA,NA,NA,NA,NA,26645.7617188,669.802014356,NA
{3269AC8E-4BE5-4687-8EB3-2CF871634048},230,CO,CO,Commercial,NA,No,No,NA,NA,NA,NA,NA,33498.2539063,771.936166179,NA
{56335001-A923-4955-BE86-35358884DF9B},231,CO,CO,Commercial,NA,No,No,NA,NA,NA,NA,NA,529609.995117,3425.79974728,NA
{C28AA4C0-B94B-4909-8675-778F13C380F3},232,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,612759.405273,3340.94743134,NA
{368FA9C4-A26A-4A12-BC8C-E64A6A104803},233,E,E,Public And Quasi-public,NA,No,No,NA,NA,2014-04-09,NA,NA,1936197.88184,6473.73747163,NA
{7B8A9CE2-011D-4C99-8B90-D295B5320708},234,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,506779.301758,3108.3047246,NA
{9DE2CCBF-7CE1-4E39-8964-CF2514E6E48C},235,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,588196.038086,3395.46602198,NA
{B3935393-FFBA-4602-8E39-1CD358680F61},236,E,E,Public And Quasi-public,NA,No,No,Merged polygons w/same district,NA,2014-09-18,NA,NA,54478840.3018,35947.9993381,NA
{BB4006CA-E388-4D21-AD63-B3F9A27CEF9A},237,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,827440.647461,3822.30509212,NA
{C2F4EA40-8866-4C5E-B231-A5614091EC1B},238,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,94027.2685547,1399.53987207,NA
{84A738F8-C155-4ED8-9F97-F4584112D5AE},239,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,3652535.06738,25509.3938321,NA
{50616ED8-903E-43FE-891A-C36BD97E2B5C},240,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,1381340.99121,5461.6490485800005,NA
{793906AB-75B7-4F9F-A35E-3BA6EE9CE995},241,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,443125.743164,3156.86150625,NA
{721CFA93-086D-4AC5-A9D1-5B5AF2309547},242,E,E,Public And Quasi-public,NA,No,No,NA,NA,2011-02-16,NA,NA,293624.255859,2943.02562903,NA
{57F6D4C7-9A26-4B81-8E37-90295CFD6F13},243,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,990089.228516,4765.16063278,NA
{719DA96F-A888-4A7D-B8B7-D01DE3BB11BA},244,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,231000.927734,2103.31349241,NA
{34CA4351-D15F-4AF7-87E5-B62E50E5BFAE},245,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,222421.154297,1887.81856189,NA
{F38CC4C2-5B35-4475-BF00-3FD84E759E1E},246,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,445131.818359,2912.55303921,NA
{0AB64C9B-92C8-4EC6-A39E-AD5F334F9C38},247,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,1821569.36816,8768.13933202,NA
{48C4FB69-B451-48EA-92D0-157FE5143756},248,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,6464198.60938,11372.6053113,NA
{C77E3AE7-1BC1-4D26-8D00-3080E96D0B43},249,DSP,DSP,Commercial,NA,No,No,NA,NA,NA,NA,NA,12100840.0645,23551.2213594,NA
{47B5C10B-0149-451B-88CF-34F5A97A511E},250,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,612963.336914,3401.37631788,NA
{DD67B9A7-C9BF-41D1-9040-64B4361FAF03},251,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,266990.136719,3199.95250413,NA
{3F852828-1126-4C7D-A829-41395B3C927E},252,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,204195.725586,1990.59806957,NA
{F3BE998F-B35B-4584-8605-0E3BC071C804},253,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,2126333.05176,7048.11442269,NA
{D3BEC47F-236B-4DAD-9795-07BF8AB8529B},254,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,531380.052734,3440.00055684,NA
{3B8E2132-029B-4897-87D8-1EA74E3462DB},255,RL,RL,Residential,NA,No,No,NA,NA,2017-05-25,NA,NA,411041.792969,2532.9229079,1
{E5634EED-6865-4A5B-9F75-04DB7BCD8424},256,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,1957467.38281,6629.23432722,NA
{941312BD-F0A6-4C38-A3EC-05F27F35A0AC},257,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,25510.9257813,738.310060368,NA
{F244E8A4-C87D-4D60-BE51-1C4573B9E5B8},258,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,148284.553711,2232.53271271,NA
{7E2DCEC0-E95C-4BE0-9976-0C5E5496390B},259,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,70306.9042969,1248.07087912,NA
{A256F7B2-B302-4452-BC35-01A19DA0B5C6},260,E,E,Public And Quasi-public,NA,No,No,NA,NA,2014-09-18,NA,NA,1142933.62402,7484.62032378,NA
{988728E8-9165-4D72-BC91-6BC8FE653195},261,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,627026.75293,4085.0604253,NA
{D30B1BE0-6789-4B78-9EEF-EE59D8000396},262,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,33680.0253906,1637.19099746,NA
{6721CFB1-A048-4662-B420-B2BFC919D22E},263,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,3451051.50977,13253.0227601,NA
{B74672FA-0A51-45A0-97D1-D5DC34EC2716},264,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,165633.175781,3000.04500671,NA
{96833F6C-EE3A-4BB5-BC54-34F3072AB94D},265,E,E,Public And Quasi-public,NA,No,No,NA,NA,2014-09-18,NA,NA,634214.600586,4783.43344314,NA
{3FE5D4CC-C997-4B60-A35E-39D6551B563B},266,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,2441252.41895,10689.7339695,NA
{524E97D9-15B9-4096-84C8-46B54AA23AAD},267,E-HP-H,E-HP,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,256333.124023,2962.65524176,NA
{BF434FA3-A3ED-4A71-8CAC-F31E7871EC4F},268,E-HP-L,E-HP,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,1127592.75098,5531.30183037,NA
{B2FAB0CC-E9C0-44CA-B293-530F802482F4},269,E,E,Public And Quasi-public,NA,No,No,NA,NA,NA,NA,NA,837471.124023,4363.77364651,NA
{F8C82C17-3B8F-425A-9697-83C48AAE1B90},270,I-3,I-3,Industrial,NA,No,No,NA,NA,NA,NA,NA,1858759.78809,12837.4585644,NA
{2FEB2079-A4C3-4DCE-8E3B-8FAE4D2B476E},271,I-3,I-3,Industrial,NA,No,No,NA,NA,NA,NA,NA,651196.09375,3360.29200235,NA
{29B7F4A2-82E0-4CDF-9544-7E0EB4488E39},272,I-2,I-2,Industrial,NA,No,No,NA,NA,NA,NA,NA,1709846.93945,5731.56232193,NA
{9977256A-AB9C-42EA-854F-6E0C0F396ABC},273,I-2,I-2,Industrial,NA,No,No,NA,NA,NA,NA,NA,2597541.04492,8069.14053926,NA
{16E3FF77-33A0-42AA-A5E5-440F6567B655},274,I-2,I-2,Industrial,NA,No,No,NA,NA,NA,NA,NA,772350.253906,3789.8784548,NA
{79DE8536-6789-41C9-8899-E98A04EA9CA2},275,PDR-10-003,PDR,Planned Development,NA,No,Yes,NA,NA,2014-04-09,NA,NA,740575.042969,3894.04062197,1
{FB197787-3A7E-4BDE-93ED-ED616205D8BA},276,I-2,I-2,Industrial,NA,No,No,NA,NA,NA,NA,NA,740450.928711,3479.84248031,NA
