gnrl_p_,id,zoning
211 - Downtown Medium Density Residential (12-18un/ac),164,2
211 - Downtown Medium Density Residential (12-18un/ac),165,2
211 - Downtown Medium Density Residential (12-18un/ac),166,2
211 - Downtown Medium Density Residential (12-18un/ac),167,2
211 - Downtown Medium Density Residential (12-18un/ac),168,2
211 - Downtown Medium Density Residential (12-18un/ac),169,2
211 - Downtown Medium Density Residential (12-18un/ac),170,2
211 - Downtown Medium Density Residential (12-18un/ac),171,2
211 - Downtown Medium Density Residential (12-18un/ac),172,2
211 - Downtown Medium Density Residential (12-18un/ac),173,2
211 - Downtown Medium Density Residential (12-18un/ac),174,2
211 - Downtown Medium Density Residential (12-18un/ac),175,2
211 - Downtown Medium Density Residential (12-18un/ac),176,2
211 - Downtown Medium Density Residential (12-18un/ac),177,2
211 - Downtown Medium Density Residential (12-18un/ac),178,2
211 - Downtown Medium Density Residential (12-18un/ac),179,2
211 - Downtown Medium Density Residential (12-18un/ac),180,2
211 - Downtown Medium Density Residential (12-18un/ac),181,2
211 - Downtown Medium Density Residential (12-18un/ac),182,2
211 - Downtown Medium Density Residential (12-18un/ac),183,2
211 - Downtown Medium Density Residential (12-18un/ac),184,2
211 - Downtown Medium Density Residential (12-18un/ac),185,2
211 - Downtown Medium Density Residential (12-18un/ac),186,2
211 - Downtown Medium Density Residential (12-18un/ac),187,2
211 - Downtown Medium Density Residential (12-18un/ac),188,2
211 - Downtown Medium Density Residential (12-18un/ac),189,2
211 - Downtown Medium Density Residential (12-18un/ac),190,2
211 - Downtown Medium Density Residential (12-18un/ac),191,2
211 - Downtown Medium Density Residential (12-18un/ac),192,2
211 - Downtown Medium Density Residential (12-18un/ac),193,2
211 - Downtown Medium Density Residential (12-18un/ac),194,2
211 - Downtown Medium Density Residential (12-18un/ac),195,2
211 - Downtown Medium Density Residential (12-18un/ac),196,2
211 - Downtown Medium Density Residential (12-18un/ac),197,2
211 - Downtown Medium Density Residential (12-18un/ac),198,2
211 - Downtown Medium Density Residential (12-18un/ac),199,2
211 - Downtown Medium Density Residential (12-18un/ac),200,2
211 - Downtown Medium Density Residential (12-18un/ac),201,2
211 - Downtown Medium Density Residential (12-18un/ac),202,2
211 - Downtown Medium Density Residential (12-18un/ac),203,2
211 - Downtown Medium Density Residential (12-18un/ac),204,2
211 - Downtown Medium Density Residential (12-18un/ac),205,2
211 - Downtown Medium Density Residential (12-18un/ac),206,2
211 - Downtown Medium Density Residential (12-18un/ac),207,2
211 - High Density Residential (14-25un/ac),208,2
211 - High Density Residential (14-25un/ac),209,2
211 - High Density Residential (14-25un/ac),210,2
211 - High Density Residential (14-25un/ac),211,2
211 - High Density Residential (14-25un/ac),212,2
211 - High Density Residential (14-25un/ac),213,2
211 - High Density Residential (14-25un/ac),214,2
211 - High Density Residential (14-25un/ac),215,2
211 - High Density Residential (14-25un/ac),216,2
211 - High Density Residential (14-25un/ac),217,2
211 - High Density Residential (14-25un/ac),218,2
211 - High Density Residential (14-25un/ac),219,2
211 - High Density Residential (14-25un/ac),220,2
211 - High Density Residential (14-25un/ac),221,2
211 - High Density Residential (14-25un/ac),222,2
211 - High Density Residential (14-25un/ac),223,2
211 - High Density Residential (14-25un/ac),224,2
211 - High Density Residential (14-25un/ac),225,2
211 - High Density Residential (14-25un/ac),226,2
211 - High Density Residential (14-25un/ac),227,2
211 - High Density Residential (14-25un/ac),228,2
211 - High Density Residential (14-25un/ac),229,2
211 - High Density Residential (14-25un/ac),230,2
211 - High Density Residential (14-25un/ac),231,2
211 - High Density Residential (14-25un/ac),232,2
211 - High Density Residential (14-25un/ac),233,2
211 - High Density Residential (14-25un/ac),234,2
211 - Hillside Low Density Residential (<5un/ac),235,1
211 - Hillside Low Density Residential (<5un/ac),236,1
211 - Hillside Low Density Residential (<5un/ac),237,1
211 - Hillside Low Density Residential (<5un/ac),238,1
211 - Hillside Low Density Residential (<5un/ac),239,1
211 - Hillside Low Density Residential (<5un/ac),240,1
211 - Hillside Low Density Residential (<5un/ac),241,1
211 - Hillside Low Density Residential (<5un/ac),242,1
211 - Hillside Low Density Residential (<5un/ac),243,1
211 - Hillside Low Density Residential (<5un/ac),244,1
211 - Hillside Low Density Residential (<5un/ac),245,1
211 - Hillside Low Density Residential (<5un/ac),246,1
211 - Hillside Low Density Residential (<5un/ac),247,1
211 - Hillside Low Density Residential (<5un/ac),248,1
211 - Hillside Low Density Residential (<5un/ac),249,1
211 - Hillside Low Density Residential (<5un/ac),250,1
211 - Hillside Low Density Residential (<5un/ac),251,1
211 - Hillside Low Density Residential (<5un/ac),252,1
211 - Hillside Low Density Residential (<5un/ac),253,1
211 - Hillside Low Density Residential (<5un/ac),254,1
211 - Hillside Low Density Residential (<5un/ac),255,1
211 - Hillside Low Density Residential (<5un/ac),256,1
211 - Hillside Low Density Residential (<5un/ac),257,1
211 - Hillside Low Density Residential (<5un/ac),258,1
211 - Hillside Low Density Residential (<5un/ac),259,1
211 - Hillside Low Density Residential (<5un/ac),260,1
211 - Hillside Low Density Residential (<5un/ac),261,1
211 - Hillside Low Density Residential (<5un/ac),262,1
211 - Hillside Low Density Residential (<5un/ac),263,1
211 - Industrial,264,0
211 - Industrial,265,0
211 - Industrial,266,0
211 - Industrial,267,0
211 - Industrial,268,0
211 - Industrial,269,0
211 - Industrial,270,0
211 - Industrial,271,0
211 - Industrial,272,0
211 - Industrial,273,0
211 - Industrial,274,0
211 - Industrial,275,0
211 - Industrial,276,0
211 - Industrial,277,0
211 - Industrial,278,0
211 - Industrial,279,0
211 - Industrial,280,0
211 - Industrial,281,0
211 - Industrial,282,0
211 - Industrial,283,0
211 - Industrial,284,0
211 - Industrial,285,0
