gnrl_p_,id,zoning
801 - Open Space - Marsh,197,0
801 - Open Space - Marsh,198,0
801 - Open Space - Parks,199,0
801 - Open Space - Parks,200,0
801 - Open Space - Parks,201,0
801 - Open Space - Parks,202,0
801 - Open Space - Parks,203,0
801 - Open Space - Parks,204,0
801 - Open Space - Parks,205,0
801 - Open Space - Parks,206,0
801 - Open Space - Parks,207,0
801 - Open Space - Parks,208,0
801 - Open Space - Parks,209,0
801 - Open Space - Parks,210,0
801 - Open Space - Parks,211,0
801 - Open Space - Parks,212,0
801 - Open Space - Parks,213,0
801 - Open Space - Parks,214,0
801 - Open Space - Parks,215,0
801 - Open Space - Parks,216,0
801 - Open Space - Parks,217,0
801 - Open Space - Parks,218,0
801 - Open Space - Parks,219,0
801 - Open Space - Parks,220,0
801 - Open Space - Parks,221,0
801 - Open Space - Parks,222,0
801 - Open Space - Parks,223,0
801 - Open Space - Parks,224,0
801 - Open Space - Parks,225,0
801 - Open Space - Parks,226,0
801 - Open Space - Parks,227,0
801 - Open Space - Parks,228,0
801 - Open Space - Parks,229,0
801 - Open Space - Parks,230,0
801 - Open Space - Water,231,0
801 - Public and Quasi-Public,232,0
801 - Public and Quasi-Public,233,0
801 - Public and Quasi-Public,234,0
801 - Public and Quasi-Public,235,0
801 - Public and Quasi-Public,236,0
801 - Public and Quasi-Public,237,0
801 - Public and Quasi-Public,238,0
801 - Public and Quasi-Public,239,0
801 - Public and Quasi-Public,240,0
801 - Public and Quasi-Public,241,0
801 - Public and Quasi-Public,242,0
801 - Public and Quasi-Public,243,0
801 - Public and Quasi-Public,244,0
801 - Public and Quasi-Public,245,0
801 - Public and Quasi-Public,246,0
801 - Public and Quasi-Public,247,0
801 - Public and Quasi-Public,248,0
801 - Public and Quasi-Public,249,0
801 - Public and Quasi-Public,250,0
801 - Public and Quasi-Public,251,0
801 - Public and Quasi-Public,252,0
801 - Public and Quasi-Public,253,0
801 - Public and Quasi-Public,254,0
801 - Public and Quasi-Public,255,0
801 - Public and Quasi-Public,256,0
801 - Public and Quasi-Public,257,0
801 - Public and Quasi-Public,258,0
801 - Public and Quasi-Public,259,0
801 - Public and Quasi-Public,260,0
801 - Public and Quasi-Public,261,0
801 - Residential - High Density,262,2
801 - Residential - High Density,263,2
801 - Residential - High Density,264,2
801 - Residential - High Density,265,2
801 - Residential - High Density,266,2
801 - Residential - High Density,267,2
801 - Residential - High Density,268,2
801 - Residential - High Density,269,2
801 - Residential - High Density,270,2
801 - Residential - High Density,271,2
801 - Residential - High Density,272,2
801 - Residential - High Density,273,2
801 - Residential - High Density,274,2
801 - Residential - High Density,275,2
801 - Residential - High Density,276,2
801 - Residential - High Density,277,2
801 - Residential - High Density,278,2
801 - Residential - High Density,279,2
801 - Residential - High Density,280,2
801 - Residential - High Density,281,2
801 - Residential - High Density,282,2
801 - Residential - High Density,283,2
801 - Residential - High Density,284,2
801 - Residential - High Density,285,2
801 - Residential - High Density,286,2
801 - Residential - High Density,287,2
801 - Residential - High Density,288,2
801 - Residential - High Density,289,2
801 - Residential - High Density,290,2
801 - Residential - High Density,291,2
801 - Residential - High Density,292,2
801 - Residential - High Density,293,2
801 - Residential - High Density,294,2
801 - Residential - High Density,295,2
801 - Residential - High Density,296,2
801 - Residential - High Density,297,2
801 - Residential - High Density,298,2
801 - Residential - High Density,299,2
801 - Residential - High Density,300,2
801 - Residential - High Density,301,2
801 - Residential - High Density,302,2
801 - Residential - High Density,303,2
801 - Residential - High Density,304,2
801 - Residential - High Density,305,2
801 - Residential - High Density,306,2
801 - Residential - High Density,307,2
801 - Residential - High Density,308,2
801 - Residential - High Density,309,2
801 - Residential - High Density,310,2
801 - Residential - High Density,311,2
801 - Residential - Low Density,312,2
801 - Residential - Low Density,313,2
801 - Residential - Low Density,314,2
801 - Residential - Low Density,315,2
801 - Residential - Low Density,316,2
801 - Residential - Low Density,317,2
801 - Residential - Low Density,318,2
801 - Residential - Low Density,319,2
801 - Residential - Low Density,320,2
801 - Residential - Low Density,321,2
801 - Residential - Low Density,322,2
801 - Residential - Low Density,323,2
801 - Residential - Low Density,324,2
801 - Residential - Low Density,325,2
801 - Residential - Low Density,326,2
801 - Residential - Low Density,327,2
801 - Residential - Low Density,328,2
801 - Residential - Low Density,329,2
801 - Residential - Low Density,330,2
801 - Residential - Low Density,331,2
801 - Residential - Low Density,332,2
801 - Residential - Low Density,333,2
801 - Residential - Low Density,334,2
801 - Residential - Low Density,335,2
801 - Residential - Low Density,336,2
801 - Residential - Low Density,337,2
801 - Residential - Low Density,338,2
801 - Residential - Low Density,339,2
801 - Residential - Low Density,340,2
801 - Residential - Low Density,341,2
801 - Residential - Low Density,342,2
801 - Residential - Low Density,343,2
801 - Residential - Low Density,344,2
801 - Residential - Low Density,345,2
801 - Residential - Low Density,346,2
801 - Residential - Low Density,347,2
801 - Residential - Low Density,348,2
801 - Residential - Low Density,349,2
801 - Residential - Low Density,350,2
801 - Residential - Low Density,351,2
801 - Residential - Low Density,352,2
801 - Residential - Low Density,353,2
801 - Residential - Low Density,354,2
801 - Residential - Low Density,355,2
801 - Residential - Low Density,356,2
801 - Residential - Low Density,357,2
801 - Residential - Low Density,358,2
801 - Residential - Low Density,359,2
801 - Residential - Low Density,360,2
801 - Residential - Low Density,361,2
801 - Residential - Low Density,362,2
801 - Residential - Low Density,363,2
801 - Residential - Low Density,364,2
801 - Residential - Low Density,365,2
801 - Residential - Low Density,366,2
801 - Residential - Low Density,367,2
801 - Residential - Low Density,368,2
801 - Residential - Low Density,369,2
801 - Residential - Low Density,370,2
801 - Residential - Low Density,371,2
801 - Residential - Low Density,372,2
801 - Residential - Low Density,373,2
801 - Residential - Low Density,374,2
801 - Residential - Low Density,375,2
801 - Residential - Low Density,376,2
801 - Residential - Low Density,377,2
801 - Residential - Low Density,378,2
801 - Residential - Low Density,379,2
801 - Residential - Low Density,380,2
801 - Residential - Low Density,381,2
801 - Residential - Low Density,382,2
801 - Residential - Low Density,383,2
801 - Residential - Low Density,384,2
801 - Residential - Low Density,385,2
801 - Residential - Low Density,386,2
801 - Residential - Low Density,387,2
801 - Residential - Low Density,388,2
801 - Residential - Low Density,389,2
801 - Residential - Low Density,390,2
801 - Residential - Low Density,391,2
801 - Residential - Low Density,392,2
801 - Residential - Low Density,393,2
801 - Residential - Low Density,394,2
801 - Residential - Low Density,395,2
801 - Residential - Low Density,396,2
801 - Residential - Low Density,397,2
801 - Residential - Low Density,398,2
801 - Residential - Low Density,399,2
801 - Residential - Low Density,400,2
801 - Residential - Low Density,401,2
801 - Residential - Low Density,402,2
801 - Residential - Low Density,403,2
801 - Residential - Low Density,404,2
801 - Residential - Low Density,405,2
801 - Residential - Low Density,406,2
801 - Residential - Low Density,407,2
801 - Residential - Low Density,408,2
801 - Residential - Low Density,409,2
801 - Residential - Low Density,410,2
801 - Residential - Low Density,411,2
801 - Residential - Low Density,412,2
801 - Residential - Low Density,413,2
801 - Residential - Low Density,414,2
801 - Residential - Low Density,415,2
801 - Residential - Low Density,416,2
801 - Residential - Low Density,417,2
801 - Residential - Low Density,418,2
